Timestamp,Actual position,Motor speed,Torque,Energy Consumption
1.87999987,628395475,2.024118,-0.26620737,15848.0
1.88399987,628395486,2.024119,-0.26527092,15678.0
1.88799987,628395498,2.0241196,-0.26544392,15388.0
1.89199987,628395509,2.0241227,-0.26464770000000004,15505.0
1.89599986,628395520,2.0241168000000003,-0.26453498,16012.0
1.89999986,628395532,2.0241177,-0.26486003,16918.0
1.90399986,628395543,2.0241177,-0.26619488,17200.0
1.90799986,628395554,2.0241177,-0.26521686,17245.0
1.91199986,628395565,2.0241163,-0.2645531,16986.0
1.91599986,628395576,2.024118,-0.26553590000000005,16650.0
1.91999986,628395587,2.0241177,-0.26607516,15860.0
1.92399986,628395598,2.0241182,-0.26547298,14939.0
1.92799986,628395608,2.0241177,-0.2666905,13881.0
1.93199986,628395619,2.0241153,-0.26718846,13431.0
1.93599986,628395630,2.0241148,-0.26519138,13099.0
